"openalex_id","title","field","value_final","id","value_main","value_probe","quote_main","quote_probe","grounded_main","consistent","text_source"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","study_design","survey or questionnaire","https://openalex.org/W2290921243","survey or questionnaire","survey or questionnaire","We surveyed birds captured in trammel nets near this lagoon each year from 2008 through 2012 during autumn migration, with survey dates from 10 September to 19 October.","We surveyed birds captured in trammel nets near this lagoon each year from 2008 through 2012 during autumn migration, with survey dates from 10 September to 19 October.",TRUE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","sample_size","not stated","https://openalex.org/W2290921243","not stated","not stated","","",,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","years_of_data","2008 through 2012","https://openalex.org/W2290921243","2008 through 2012","2008 through 2012","We surveyed birds captured in trammel nets near this lagoon each year from 2008 through 2012 during autumn migration, with survey dates from 10 September to 19 October.","We surveyed birds captured in trammel nets near this lagoon each year from 2008 through 2012 during autumn migration, with survey dates from 10 September to 19 October.",TRUE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","damage_metric_reported","no","https://openalex.org/W2290921243","no","no","not stated","",FALSE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","damage_estimate",,"https://openalex.org/W2290921243","We also estimated the total numbers of quail and other birds captured for the Egyptian Mediterranean coastline, a calculation for which we used an estimate of 800 km of nets along the coast outside North Sinai. This estimate is based on reports that essentially the entire coastline is netted, including many urban areas.","estimated that a total of 2.6 million birds were captured each year in trammel nets on North Sinai coasts during the 45 days of peak migration","We also estimated the total numbers of quail and other birds captured for the Egyptian Mediterranean coastline, a calculation for which we used an estimate of 800 km of nets along the coast outside North Sinai. This estimate is based on reports that essentially the entire coastline is netted, including many urban areas.","Based on our survey data, we estimated that a total of 2.6 million birds were captured each year in trammel nets on North Sinai coasts during the 45 days of peak migration ( Table 2 ).",TRUE,FALSE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","mitigation_tested","not stated","https://openalex.org/W2290921243","not stated","not stated","","",,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","mitigation_type","not stated","https://openalex.org/W2290921243","not stated","not stated","","",,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","mitigation_outcome_measured","not stated","https://openalex.org/W2290921243","not stated","not stated","","",,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","outcome_direction","not stated","https://openalex.org/W2290921243","not stated","not stated","","",,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","stakeholder_engagement","yes","https://openalex.org/W2290921243","yes","yes","All the people whom we asked agreed to show us their catches.","All the people whom we asked agreed to show us their catches.",TRUE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","compensation_scheme_discussed","not stated","https://openalex.org/W2290921243","not stated","not stated","","",,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","funding_source","not stated","https://openalex.org/W2290921243","not stated","not stated","","",,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","country","Egypt","https://openalex.org/W2290921243","Egypt","Egypt","Lake Bardawil is a hypersaline lagoon along the Mediterranean coast of North Sinai, Egypt ( Figure 1 ).","Lake Bardawil is a hypersaline lagoon along the Mediterranean coast of North Sinai, Egypt ( Figure 1 ).",TRUE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","subnational_region","North Sinai","https://openalex.org/W2290921243","North Sinai","North Sinai","Lake Bardawil is a hypersaline lagoon along the Mediterranean coast of North Sinai, Egypt ( Figure 1 ).","Lake Bardawil is a hypersaline lagoon along the Mediterranean coast of North Sinai, Egypt ( Figure 1 ).",TRUE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","marine_terrestrial","both","https://openalex.org/W2290921243","both","both","The habitat around the lake and along the entire North Sinai coast is primarily desert scrub, although Bardawil is separated from the Mediterranean Sea by a long, narrow sand bar that runs along its north shore.","The habitat around the lake and along the entire North Sinai coast is primarily desert scrub, although Bardawil is separated from the Mediterranean Sea by a long, narrow sand bar that runs along its north shore.",TRUE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","species_common","quail","https://openalex.org/W2290921243","quail","quail","Previous work showed that quail in North Sinai were captured by nets beginning 10 minutes after first light and continuing until 08h00-10h00 (Zuckerbrot et al. 1980 ). Thus the captured quail that we counted would have been netted on the day we counted them.","Previous work showed that quail in North Sinai were captured by nets beginning 10 minutes after first light and continuing until 08h00-10h00 (Zuckerbrot et al. 1980 ). Thus the captured quail that we counted would have been netted on the day we counted them.",TRUE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","species_scientific","not stated","https://openalex.org/W2290921243","not stated","not stated","not stated","not stated",,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","taxonomic_class","bird","https://openalex.org/W2290921243","bird","bird","We surveyed birds captured in trammel nets near this lagoon each year from 2008 through 2012 during autumn migration, with survey dates from 10 September to 19 October.","We surveyed birds captured in trammel nets near this lagoon each year from 2008 through 2012 during autumn migration, with survey dates from 10 September to 19 October.",TRUE,TRUE,"methods_results"
"W2290921243","Hunting of migratory birds in North Sinai, Egypt","conflict_type","not stated","https://openalex.org/W2290921243","not stated","not stated","not stated","not stated",,TRUE,"methods_results"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","study_design","not stated","https://openalex.org/W2299960256","not stated","not stated","","",,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","sample_size","not stated","https://openalex.org/W2299960256","not stated","not stated","","",,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","years_of_data","2002","https://openalex.org/W2299960256","2002","2002","The study undertaken in 2002 by the General Direction of Forestry (DGF) within the framework of G35 UNDP-DGF project led to the selection of sites to mobilize and store surface water for wild mammals to ensure water availability during periods of shortage.","The study undertaken in 2002 by the General Direction of Forestry (DGF) within the framework of G35 UNDP-DGF project led to the selection of sites to mobilize and store surface water for wild mammals to ensure water availability during periods of shortage.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","damage_metric_reported","no","https://openalex.org/W2299960256","no","no","not stated","not stated",FALSE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","damage_estimate","not stated","https://openalex.org/W2299960256","not stated","not stated","","",,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","mitigation_tested","yes","https://openalex.org/W2299960256","yes","yes","The study undertaken in 2002 by the General Direction of Forestry (DGF) within the framework of G35 UNDP-DGF project led to the selection of sites to mobilize and store surface water for wild mammals to ensure water availability during periods of shortage. An integrated management scheme has been proposed, using simple techniques and local building materials at a minimum cost. It is represented by the ‘ Djobs traditional water storage system’ which description constitutes the core of the present paper.","The study undertaken in 2002 by the General Direction of Forestry (DGF) within the framework of G35 UNDP-DGF project led to the selection of sites to mobilize and store surface water for wild mammals to ensure water availability during periods of shortage. An integrated management scheme has been proposed, using simple techniques and local building materials at a minimum cost. It is represented by the ‘ Djobs traditional water storage system’ which description constitutes the core of the present paper.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","mitigation_type","Djobs traditional water storage system (mobilizing and storing surface water)","https://openalex.org/W2299960256","Djobs traditional water storage system (mobilizing and storing surface water)","Djobs traditional water storage system (mobilizing and storing surface water)","It is represented by the ‘ Djobs traditional water storage system’ which description constitutes the core of the present paper.","It is represented by the ‘ Djobs traditional water storage system’ which description constitutes the core of the present paper.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","mitigation_outcome_measured","yes","https://openalex.org/W2299960256","yes","yes","With this storing method, drinking water is available for a long period and the construction is easy to realize and does not disturb the environment, thus allowing wild livestock to settle.","With this storing method, drinking water is available for a long period and the construction is easy to realize and does not disturb the environment, thus allowing wild livestock to settle.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","outcome_direction","reduced conflict","https://openalex.org/W2299960256","reduced conflict","reduced conflict","With this storing method, drinking water is available for a long period and the construction is easy to realize and does not disturb the environment, thus allowing wild livestock to settle.","With this storing method, drinking water is available for a long period and the construction is easy to realize and does not disturb the environment, thus allowing wild livestock to settle.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","stakeholder_engagement","not stated","https://openalex.org/W2299960256","not stated","not stated","","",,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","compensation_scheme_discussed","no","https://openalex.org/W2299960256","no","no","not stated","not stated",FALSE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","funding_source","G35 UNDP-DGF project","https://openalex.org/W2299960256","G35 UNDP-DGF project","G35 UNDP-DGF project","The study undertaken in 2002 by the General Direction of Forestry (DGF) within the framework of G35 UNDP-DGF project led to the selection of sites to mobilize and store surface water for wild mammals to ensure water availability during periods of shortage.","The study undertaken in 2002 by the General Direction of Forestry (DGF) within the framework of G35 UNDP-DGF project led to the selection of sites to mobilize and store surface water for wild mammals to ensure water availability during periods of shortage.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","country","Algeria","https://openalex.org/W2299960256","Algeria","Algeria","Mergueb Reserve (M’sila, Algeria)","Mergueb Reserve (M’sila, Algeria)",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","subnational_region","M’sila Wilaya","https://openalex.org/W2299960256","M’sila Wilaya","M’sila Wilaya","Mergueb located in the M’sila Wilaya (Algeria)","Mergueb located in the M’sila Wilaya (Algeria)",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","marine_terrestrial","terrestrial","https://openalex.org/W2299960256","terrestrial","terrestrial","The arid climate of the High Algerian Plateaux constitutes a limiting factor to the development of wild endangered Cuvier’s Gazelle (Gazella cuvieri) registered in IUCN’s red list.","The arid climate of the High Algerian Plateaux constitutes a limiting factor to the development of wild endangered Cuvier’s Gazelle (Gazella cuvieri) registered in IUCN’s red list.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","species_common","Cuvier’s Gazelle","https://openalex.org/W2299960256","Cuvier’s Gazelle","Cuvier’s Gazelle","particularly the emblematic Cuvier’s Gazelle, in Mergueb Reserve (M’sila, Algeria).","particularly the emblematic Cuvier’s Gazelle, in Mergueb Reserve (M’sila, Algeria).",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","species_scientific","Gazella cuvieri","https://openalex.org/W2299960256","Gazella cuvieri","Gazella cuvieri","wild endangered Cuvier’s Gazelle (Gazella cuvieri) registered in IUCN’s red list.","wild endangered Cuvier’s Gazelle (Gazella cuvieri) registered in IUCN’s red list.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","taxonomic_class","mammal","https://openalex.org/W2299960256","mammal","mammal","The study undertaken in 2002 by the General Direction of Forestry (DGF) within the framework of G35 UNDP-DGF project led to the selection of sites to mobilize and store surface water for wild mammals to ensure water availability during periods of shortage.","The study undertaken in 2002 by the General Direction of Forestry (DGF) within the framework of G35 UNDP-DGF project led to the selection of sites to mobilize and store surface water for wild mammals to ensure water availability during periods of shortage.",TRUE,TRUE,"title_abstract"
"W2299960256","Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région","conflict_type","not stated","https://openalex.org/W2299960256","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","study_design","secondary data analysis","https://openalex.org/W2301751969","secondary data analysis","secondary data analysis","This retrospective five-year study included all cases of snakebites notified to CAPM by mail or phone.","This retrospective five-year study included all cases of snakebites notified to CAPM by mail or phone.",TRUE,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","sample_size","873","https://openalex.org/W2301751969","873","873","During the study period, 873 snakebite cases were reported to CAPM","During the study period, 873 snakebite cases were reported to CAPM",TRUE,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","years_of_data","2009 and 2013","https://openalex.org/W2301751969","2009 and 2013","2009 and 2013","Snakebites notified to the poison control center of Morocco between 2009 and 2013","Snakebites notified to the poison control center of Morocco between 2009 and 2013",TRUE,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","damage_metric_reported","yes","https://openalex.org/W2301751969","yes","yes","Thrombocytopenia was observed in 23.5 % of viper syndrome cases, whereas, compartment syndrome was observed in 7.6 % patients.","Thrombocytopenia was observed in 23.5 % of viper syndrome cases, whereas, compartment syndrome was observed in 7.6 % patients.",TRUE,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","damage_estimate","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","mitigation_tested","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","mitigation_type","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","mitigation_outcome_measured","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","outcome_direction","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","stakeholder_engagement","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","compensation_scheme_discussed","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","funding_source","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","country","Morocco","https://openalex.org/W2301751969","Morocco","Morocco","Snakebites notified to the poison control center of Morocco between 2009 and 2013","Snakebites notified to the poison control center of Morocco between 2009 and 2013",TRUE,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","subnational_region","Tangier-Tetouan region","https://openalex.org/W2301751969","Tangier-Tetouan region","Tangier-Tetouan region","The highest incidence was found in Tangier-Tetouan region with 357 cases (40.9 %)","The highest incidence was found in Tangier-Tetouan region with 357 cases (40.9 %)",TRUE,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","marine_terrestrial","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","species_common","not stated","https://openalex.org/W2301751969","not stated","not stated","","",,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","species_scientific","Daboia mauritanica, Bitis arietans and Cerastes cerastes","https://openalex.org/W2301751969","Daboia mauritanica, Bitis arietans and Cerastes cerastes","Daboia mauritanica, Bitis arietans and Cerastes cerastes","mainly Daboia mauritanica, Bitis arietans and Cerastes cerastes.","mainly Daboia mauritanica, Bitis arietans and Cerastes cerastes.",TRUE,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","taxonomic_class","reptile","https://openalex.org/W2301751969","reptile","reptile","Snakebites notified to the poison control center of Morocco between 2009 and 2013","Snake species was identified in 54 cases (6.2 %): colubrids represented 31 % (n = 18) and vipers 67 % (n = 36), mainly Daboia mauritanica, Bitis arietans and Cerastes cerastes.",TRUE,TRUE,"title_abstract"
"W2301751969","Snakebites notified to the poison control center of Morocco between 2009 and 2013","conflict_type",,"https://openalex.org/W2301751969","attacks on humans","other","Snakebites notified to the poison control center of Morocco between 2009 and 2013","Snakebites notified to the poison control center of Morocco between 2009 and 2013",TRUE,FALSE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","study_design",,"https://openalex.org/W2316595866","telemetry","telemetry","We report on a decade of satellite tracking loggerhead turtles ( Caretta caretta ) from an important nesting site to determine priority habitats for their protection in a region where they are known to be heavily impacted by fisheries. Method We tracked 27 adult female loggerheads between 2001 and 2012 from North Cyprus nesting beaches.","We report on a decade of satellite tracking loggerhead turtles ( Caretta caretta ) from an important nesting site to determine priority habitats for their protection in a region where they are known to be heavily impacted by fisheries. Method We tracked 27 adult female loggerheads between 2001 and 2012 from North Cyprus nesting beaches.",FALSE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","sample_size","27 adult female loggerheads","https://openalex.org/W2316595866","27 adult female loggerheads","27 adult female loggerheads","We tracked 27 adult female loggerheads between 2001 and 2012 from North Cyprus nesting beaches.","We tracked 27 adult female loggerheads between 2001 and 2012 from North Cyprus nesting beaches.",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","years_of_data","2001 and 2012","https://openalex.org/W2316595866","2001 and 2012","2001 and 2012","We tracked 27 adult female loggerheads between 2001 and 2012 from North Cyprus nesting beaches.","We tracked 27 adult female loggerheads between 2001 and 2012 from North Cyprus nesting beaches.",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","damage_metric_reported","yes","https://openalex.org/W2316595866","yes","yes","Tracking suggests minimum annual mortality of 11%, comparable to other fishery‐impacted loggerhead populations.","Tracking suggests minimum annual mortality of 11%, comparable to other fishery‐impacted loggerhead populations.",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","damage_estimate","minimum annual mortality of 11%","https://openalex.org/W2316595866","minimum annual mortality of 11%","minimum annual mortality of 11%","Tracking suggests minimum annual mortality of 11%, comparable to other fishery‐impacted loggerhead populations.","Tracking suggests minimum annual mortality of 11%, comparable to other fishery‐impacted loggerhead populations.",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","mitigation_tested","not stated","https://openalex.org/W2316595866","not stated","not stated","","",,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","mitigation_type","not stated","https://openalex.org/W2316595866","not stated","not stated","","",,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","mitigation_outcome_measured","not stated","https://openalex.org/W2316595866","not stated","not stated","","",,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","outcome_direction","not stated","https://openalex.org/W2316595866","not stated","not stated","","",,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","stakeholder_engagement","not stated","https://openalex.org/W2316595866","not stated","not stated","","",,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","compensation_scheme_discussed","no","https://openalex.org/W2316595866","no","no","not stated","not stated",FALSE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","funding_source","not stated","https://openalex.org/W2316595866","not stated","not stated","","",,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","country","multiple","https://openalex.org/W2316595866","multiple","multiple","Foraging sites were clustered in (1) near‐shore waters of Cyprus and Syria, (2) offshore waters of Egypt and (3) offshore and near‐shore regions of Libya and Tunisia.","Foraging sites were clustered in (1) near‐shore waters of Cyprus and Syria, (2) offshore waters of Egypt and (3) offshore and near‐shore regions of Libya and Tunisia.",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","subnational_region","not stated","https://openalex.org/W2316595866","not stated","North Cyprus","","We tracked 27 adult female loggerheads between 2001 and 2012 from North Cyprus nesting beaches.",,FALSE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","marine_terrestrial","marine","https://openalex.org/W2316595866","marine","marine","neritic habitat use of a turtle population highly threatened by fisheries","Movement patterns within foraging sites strongly suggest benthic feeding in discrete areas.",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","species_common","loggerhead turtles","https://openalex.org/W2316595866","loggerhead turtles","loggerhead turtles","loggerhead turtles ( Caretta caretta )","We report on a decade of satellite tracking loggerhead turtles ( Caretta caretta ) from an important nesting site to determine priority habitats for their protection in a region where they are known to be heavily impacted by fisheries.",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","species_scientific","Caretta caretta","https://openalex.org/W2316595866","Caretta caretta","Caretta caretta","Caretta caretta","We report on a decade of satellite tracking loggerhead turtles ( Caretta caretta ) from an important nesting site to determine priority habitats for their protection in a region where they are known to be heavily impacted by fisheries.",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","taxonomic_class","reptile","https://openalex.org/W2316595866","reptile","reptile","loggerhead turtles","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries",TRUE,TRUE,"title_abstract"
"W2316595866","Shelf life: neritic habitat use of a turtle population highly threatened by fisheries","conflict_type","bycatch","https://openalex.org/W2316595866","bycatch","bycatch","where the threat of fisheries bycatch is high.","This work further highlights the importance of neritic habitats of Libya and Tunisia as areas likely used by loggerhead turtles from many of the Mediterranean rookeries and where the threat of fisheries bycatch is high.",TRUE,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","study_design","survey or questionnaire","https://openalex.org/W2334098974","survey or questionnaire","survey or questionnaire","Data are based on 191 shrimp trammel net set (40 mm stretched mesh size) surveys conducted aboard commercial fishing vessels from May to July 2009.","Data are based on 191 shrimp trammel net set (40 mm stretched mesh size) surveys conducted aboard commercial fishing vessels from May to July 2009.",TRUE,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","sample_size","191 shrimp trammel net set","https://openalex.org/W2334098974","191 shrimp trammel net set","191 shrimp trammel net set","Data are based on 191 shrimp trammel net set (40 mm stretched mesh size) surveys conducted aboard commercial fishing vessels from May to July 2009.","Data are based on 191 shrimp trammel net set (40 mm stretched mesh size) surveys conducted aboard commercial fishing vessels from May to July 2009.",TRUE,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","years_of_data","2009","https://openalex.org/W2334098974","2009","2009","Data are based on 191 shrimp trammel net set (40 mm stretched mesh size) surveys conducted aboard commercial fishing vessels from May to July 2009.","Data are based on 191 shrimp trammel net set (40 mm stretched mesh size) surveys conducted aboard commercial fishing vessels from May to July 2009.",TRUE,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","damage_metric_reported","yes","https://openalex.org/W2334098974","yes","yes","This study shows that shrimp trammel nets represent a considerable source of mortality for early life stages of elasmobranch species in the Gulf of Gabès.","This study shows that shrimp trammel nets represent a considerable source of mortality for early life stages of elasmobranch species in the Gulf of Gabès.",TRUE,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","damage_estimate","not stated","https://openalex.org/W2334098974","not stated","not stated","","",,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","mitigation_tested","no","https://openalex.org/W2334098974","no","no","","",,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","mitigation_type","not stated","https://openalex.org/W2334098974","not stated","not stated","","",,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","mitigation_outcome_measured","no","https://openalex.org/W2334098974","no","no","","",,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","outcome_direction","not measured","https://openalex.org/W2334098974","not measured","not measured","","",,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","stakeholder_engagement","not stated","https://openalex.org/W2334098974","not stated","not stated","","",,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","compensation_scheme_discussed","no","https://openalex.org/W2334098974","no","no","","",,TRUE,"title_abstract"
"W2334098974","Elasmobranch captures in shrimps trammel net fishery off the Gulf of Gabès (Southern Tunisia, Mediterranean Sea)","funding_source","not stated","https://openalex.org/W2334098974","not stated","not stated","","",,TRUE,"title_abstract"
