id,title,tier,study_country_single,publication_year,Tunisia,Algeria,Morocco,Libya,Egypt,quote_grounded,verified,Tunisia_named,Algeria_named,Morocco_named,Libya_named,Egypt_named,n_countries,any_country
https://openalex.org/W2785533475,"Home Range and Habitat Use of Crop-Raiding Barbary Macaques in the Upper Ourika Valley, Western High Atlas Mountains, Morocco",B_regional_corroborated,multiple North African,2018,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W4391378766,Is there an effect of electromagnetic waves from base stations on the breeding success of Ciconia ciconia ciconia in Algeria?,A_named_country_corroborated,Algeria,2023,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4407107407,"ASSESSING THE POPULATION PARAMETERS OF EUROPEAN ANCHOVY, ENGRAULIS ENCRASICOLUS (LINNAEUS, 1758) IN ALGERIAN EAST COAST (SOUTHWESTERN MEDITERRANEAN SEA)",A_named_country_corroborated,Algeria,2025,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W3165463768,"Sinai: Tourism, Colonialism, and Sea",B_regional_corroborated,multiple North African,2021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4319032897,The major threats to the Endangered Barbary macaque Macaca sylvanus in North Africa,B_regional_corroborated,multiple North African,2022,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,TRUE
https://openalex.org/W2992131427,Snake bites in morocco: Progress and challenges,B_regional_corroborated,multiple North African,2019,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W1540840170,The politics of flood insecurity : framing contested river management projects,C_asserted_no_evidence,multiple North African,2008,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W3129957199,Don't kill your allies : The impact of chemical and biological locust and grasshopper control on birds,C_asserted_no_evidence,multiple North African,2021,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4237097071,Sentinel animals : Enriching artificial intelligence with wildlife ecology to guard rhinos,C_asserted_no_evidence,multiple North African,2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W3196770489,Economic Losses Caused By Rodents in Some Cultivars of Rodents in Maize Fields,A_named_country_corroborated,Egypt,2021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4307710763,"Damage of the Egyptian Fruit Bat (Rousettus aegyptiacus) at El-Dakhla Oasis, New-Valley Governorate, Egypt",A_named_country_corroborated,Egypt,2022,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3039198569,The Human Crocodile Conflicts and the Sustainable Conflict Resolutions Review,B_regional_corroborated,multiple North African,2018,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
https://openalex.org/W7125499556,A new record of the critically endangered Smoothback angelshark Squatina oculata from Algerian waters (GFCM-GSA 04): biological data and implications for management,B_regional_corroborated,multiple North African,2026,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE
https://openalex.org/W4242830021,Shark Conservation – Analysis and Synthesis,C_asserted_no_evidence,multiple North African,2021,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4206431590,Shark Conservation – Analysis and Synthesis,C_asserted_no_evidence,multiple North African,2021,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4399241889,Preliminary Insights on the Habitat Use and Vertical Movements of Pelagic Stingray (Pteroplatytrygon violacea) in the Western Mediterranean Sea,C_asserted_no_evidence,multiple North African,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4401129331,Ghost Gear in the Gulf of Gabès (Tunisia): An Urgent Need for a Conservation Code of Conduct,A_named_country_corroborated,Tunisia,2024,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4382049684,Elasmobranch Bycatch in a bottom trawl fishery at Al Hoceima Port in Morocco (Mediterranean Sea),B_regional_corroborated,multiple North African,2023,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W4235674053,ENVENIMATIONS VIPERINES,A_named_country_corroborated,Morocco,2021,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W3183573263,"Assessment of damage caused by rodents in some maize varieties in Farshut area, Qena governorate, Egypt",A_named_country_corroborated,Egypt,2021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4294096698,"Losses of tomato crop by wild birds in El-Beheira and Matrouh governorates, Egypt",B_regional_corroborated,multiple North African,2022,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3108985652,Impact of Nile Crocodiles on Fish Production in Lake Nasser,B_regional_corroborated,multiple North African,2020,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3164722733,Linking Territorial and Coastal Planning: Conservation Status and Management of Mangrove Ecosystem at the Egyptian - African Red Sea Coast,B_regional_corroborated,multiple North African,2021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4292236166,"Impact of a Wind Energy Projects on Bird Migration Gabel Al-Zeit - Eastern Desert, Egypt",A_named_country_corroborated,Egypt,2022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3119471733,"THE ENCRUSTATION OF THE SPIDER CRAB HYASTENUS HILGENDORFI IN RELATION TO ITS REPRODUCTIVE BIOLOGY IN THE SUEZ CANAL, EGYPT",A_named_country_corroborated,Egypt,2013,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4395694977,"The Most Effective Methods Used to Control Mole Rats, Spalax ehrenbergi, on Benghazi Plain Project in Libya",A_named_country_corroborated,Libya,2024,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
https://openalex.org/W3090749294,"Status of Sepia officinalis and 19 Main Fisheries Species Caught from Southeast Mediterranean Sea, North Sinai, Egypt.",B_regional_corroborated,multiple North African,2020,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3134637697,"Status of Indo-Pacific Bottlenose Dolphin, Tursiops aduncus (Family Delphinidae: Order Cetacea) in the Northern Protected Islands, Hurghada, Red Sea, Egypt",A_named_country_corroborated,Egypt,2021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4224103651,"Preliminary data on bycatch and stranding of marine turtles in Al Hoceima, Morocco",B_regional_corroborated,multiple North African,2022,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W4303646489,"Age, Growth and mortality of the rabbit fish Siganus rivulatus (Forsskål 1775) from the Egyptian Mediterranean coast off Alexandria, Egypt",A_named_country_corroborated,Egypt,2022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4303646466,"Herbivorous Reef Fishes of South Sinai Marine Protected Areas (Gulf of Aqaba, Egypt): Influence of Fisheries Management and Protection Status",A_named_country_corroborated,Egypt,2022,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4310824678,Impact of the Bottlenose Dolphins (Tursiops truncatus) Depredation on Purse-Seine Fishery in the Region of M’diq (Northwestern Morocco),A_named_country_corroborated,Morocco,2022,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W4361010327,"Age and Growth of the Freshwater Pufferfish Tetraodon lineatus Linnaeus 1758 from Lake Nasser, Egypt",A_named_country_corroborated,Egypt,2023,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W7114772952,"Nesting Biology of the Aquatic Mallards Anas platyrhynchos Linnaeus, 1758 in Lake Tonga, El Kala National Park, Algeria",A_named_country_corroborated,Algeria,2025,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4416845933,Fishery Bycatch of Sea Turtles in the Moroccan Western Mediterranean Sea: An Assessment Based on Interviews with Fishermen,B_regional_corroborated,multiple North African,2025,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W4412859634,Analysis of Cetacean Strandings Along the Moroccan Mediterranean Coast: Spatial and Temporal Patterns,A_named_country_corroborated,Morocco,2025,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W3121622394,"DETERMINATION OF HOODED CROW (CORVUS CORONE L.) POPULATION AND METHODS OF CONTROL IN SHEEP FARM AT RAS SEDR, SOUTH SINAI, EGYPT",B_regional_corroborated,multiple North African,2018,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3003427061,"RODENT DAMAGE AND CONTROL IN WHEAT GROWING STAGES, SOHAG GOVERNORATE, EGYPT",A_named_country_corroborated,Egypt,2019,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W2981571986,SURVEYS OF WILD VERTEBRATES IN THE KHARGA AND DAKHLA OASIS AND THEIR IMPACT ON THE NEW RECLAMATION AREAS IN EGYPT,B_regional_corroborated,multiple North African,2018,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3134709212,Scaring Birds: The concept of the Scarecrow in Ancient Egypt,B_regional_corroborated,multiple North African,2020,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4378554658,The Impact of Airports Bird Hazard Management on Climate Changes and Bird-watching Tourism: Applying to Sharm El-Sheikh International Airport,A_named_country_corroborated,Egypt,2023,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4392625107,A mini-review on fish mass kills within the Egyptian fisheries and aquaculture sectors: Impacts and proposed solutions,B_regional_corroborated,multiple North African,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4405163001,Crucial Conservation of Birds and Bats: Providing Ecosystem Services in Egypt,A_named_country_corroborated,Egypt,2024,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3024115241,"PESTS ATTACKING POST-HARVEST SUGAR BEET ROOTS, AND THEIR ADVERSE EFFECTS ON SUGAR CONTENT",C_asserted_no_evidence,multiple North African,2014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W2976496276,"AN ESTIMATION OF BIRD DAMAGES ON SOME FIELD, VEGETABLE AND FRUIT CROPS AT SHARKIA GOVERNORATE, EGYPT",A_named_country_corroborated,Egypt,2018,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4407867762,"Estimating the Damage of Birds to Wheat, Gurma Melon and Cowpea Crops During the Ripening Period at Sharkia Governorate, Egypt",A_named_country_corroborated,Egypt,2024,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4362683912,"Propolis, bee venom and Beauveria bassiana toxicity with field application; Controlling the terrestrial gastropod Monacha cartusiana",C_asserted_no_evidence,multiple North African,2023,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4205402711,"Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery",B_regional_corroborated,multiple North African,2021,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4406218147,"Toxicity, antifeedant and repellent activities of five essential oils on adult Cassida vittata Vill. (Coleoptera: Chrysomelidae)",A_named_country_corroborated,Morocco,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W7164761189,"The Eurasian wild boar (<em>Sus scrofa</em> L., 1758): Recent advances in ecology, forest management, and human−wildlife interactions",B_regional_corroborated,multiple North African,2026,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W7125912476,A REVIEW ON BIOLOGY AND MANAGEMENT OF GIANT AFRICAN SNAILS,C_asserted_no_evidence,multiple North African,2025,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W2341829960,Vultures are Again in the City Sky,C_asserted_no_evidence,multiple North African,2010,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4393069821,Impact of interactions between common bottlenose dolphins and purse-seiners in the Moroccan Mediterranean region: case study in the Al Hoceima fishing grounds,A_named_country_corroborated,Morocco,2024,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W4281756481,"Using Fishermen’s Knowledge and GIS to Identify Fishing Grounds, Gears and Species in the Projected Marine Protected Area ‘Jabal Moussa’",C_asserted_no_evidence,multiple North African,2022,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4382645742,"The occurrence of the Chinese Sinanodonta woodiana (Lea, 1834) (Mollusca Bivalvia Unionidae) in Algerian dams",B_regional_corroborated,multiple North African,2023,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4387645544,National Inventory and status of Chondrichthyes in the South Mediterranean Sea (Libyan Coast),B_regional_corroborated,multiple North African,2023,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
https://openalex.org/W2338260637,How much sea turtle bycatch is too much? A stationary age distribution model for simulating population abundance and potential biological removal in the Mediterranean,B_regional_corroborated,multiple North African,2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE
https://openalex.org/W2159155195,Ecosystem models clarify the trophic role of whales off Northwest Africa,C_asserted_no_evidence,multiple North African,2010,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE
https://openalex.org/W2020587463,Mortality rates in by-caught loggerhead turtle Caretta caretta in the Mediterranean Sea and implications for the Atlantic populations,C_asserted_no_evidence,multiple North African,2013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W3196772912,"The Last-Surviving Moroccan Dorcas Gazelle (Gazella dorcas massaesyla) Viability Analysis [M’Sabih Talaa Reserve, Morocco]",A_named_country_corroborated,Morocco,2021,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W7165652291,What do fishermen think? Local perspectives on human–crocodile coexistence in Lake Nasser,A_named_country_corroborated,Egypt,2026,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3017956184,Social-Environmental Analysis for the Management of Coastal Lagoons in North Africa,B_regional_corroborated,multiple North African,2020,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE
https://openalex.org/W4303021564,Monitoring dryland trees with remote sensing. Part B: Combining tree cover and plant architecture data to assess degradation and recovery of Argania spinosa woodlands of South Morocco,A_named_country_corroborated,Morocco,2022,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W2594633798,Best Practice Framework and Principles for Monitoring the Effect of Coastal Development on Marine Mammals,C_asserted_no_evidence,multiple North African,2017,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4402784425,Assessing the vulnerability of sensitive species in Mediterranean fisheries: insights from productivity-susceptibility analysis,C_asserted_no_evidence,multiple North African,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W7154112871,"Solving Ariadne’s thread in the blue crab invasion to turn it to a true paradigm of circular economy: eco-biological traits and valorization of by-products to enhance fisheries value, a scoping review",C_asserted_no_evidence,multiple North African,2026,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4391690017,"On the genetic diversity of Chimaera monstrosa Linnaeus, 1758 (Chordata, Chondrichthyes, Holocephali) in the Mediterranean Sea",C_asserted_no_evidence,multiple North African,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W2620939781,A Century Spent Combating Rabies in Morocco (1911–2015): How Much Longer?,A_named_country_corroborated,Morocco,2017,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W3200123832,Ecological and Human Diet Value of Locusts in a Changing World,C_asserted_no_evidence,multiple North African,2021,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4376631244,Fishermen Interviews: A Cost-Effective Tool for Evaluating the Impact of Fisheries on Vulnerable Sea Turtles in Tunisia and Identifying Levers of Mitigation,A_named_country_corroborated,Tunisia,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4416337265,Context Matters: How Decontextualization Influences Public Perception and Conservation Attitudes Toward Barbary Macaques in Algeria,A_named_country_corroborated,Algeria,2025,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W7163541962,Catchability Pattern of Cartilaginous Fishes with an Updated Their Diversity and Distribution Along the Egypt’s Mediterranean Coast: Conservation and Bycatch Challenges,A_named_country_corroborated,Egypt,2026,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4303685494,"The Blue Swimming Crab Portunus segnis in the Mediterranean Sea: Invasion Paths, Impacts and Management Measures",B_regional_corroborated,multiple North African,2022,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE
https://openalex.org/W7163334447,"Bayesian Growth Modeling and Length-Based Indicators: Stock Assessment of Nile Tilapia (Oreochromis niloticus) in Lake Nasser, Egypt",A_named_country_corroborated,Egypt,2026,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4404061647,Barn Owls as a Nature-Based Solution for Pest Control: A Multinational Initiative Around the Mediterranean and Other Regions,B_regional_corroborated,multiple North African,2024,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W4388858561,Quantifying Abundance and Mapping Distribution of Loggerhead Turtles in the Mediterranean Sea Using Aerial Surveys: Implications for Conservation,B_regional_corroborated,multiple North African,2023,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4392545263,Another One Bites the Net: Assessing the Economic Impacts of Lagocephalus sceleratus on Small-Scale Fisheries in Greece,B_regional_corroborated,multiple North African,2024,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
https://openalex.org/W4399809350,Preliminary Insights on the Habitat Use and Vertical Movements of the Pelagic Stingray (Pteroplatytrygon violacea) in the Western Mediterranean Sea,C_asserted_no_evidence,multiple North African,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W3081500063,"A Landscape without Nonhuman Primates? The Case of the Barbary Macaque, Macaca sylvanus, (Linnaeus, 1758) and Its Interaction with Humans throughout Recorded Time",C_asserted_no_evidence,multiple North African,2020,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE
https://openalex.org/W4379411076,Drivers of Small-Scale Fishers’ Acceptability across Mediterranean Marine Protected Areas at Different Stages of Establishment,C_asserted_no_evidence,multiple North African,2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
https://openalex.org/W4396218332,High Loggerhead (Caretta caretta) Bycatch Rate along with Several Endangered Target Species: Two Reasons to Look for Alternative to Traditional Large-Mesh Bottom-Set Gillnets (Garrasia) for More Sustainable Fisheries in the Gulf of Gabès (Tunisia),A_named_country_corroborated,Tunisia,2024,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4402524969,Ghost Gear in the Gulf of Gabès (Tunisia): An Urgent Need for a Conservation Code of Conduct,B_regional_corroborated,multiple North African,2024,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4402750361,Climate Warming and Mismanagement Drive the Shift of Fish Communities in the Wadi El-Rayan Arid Lakes,B_regional_corroborated,multiple North African,2024,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,TRUE
https://openalex.org/W2286354200,L’évolution récente de l’avifaune du Nord-Est marocain : pertes et gains depuis 35 ans,A_named_country_corroborated,Morocco,1990,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
https://openalex.org/W2299960256,"Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région",A_named_country_corroborated,Algeria,2010,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4390354179,"What does the diet of the Common Starling (Sturnus vulgaris Linnaeus, 1758) in the Ziban Oasis (Algeria) indicate: pest or useful in agriculture?",A_named_country_corroborated,Algeria,2023,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W3183479500,"Economic losses caused by rodents in some types of maize fields at Farshout District, Qena Governorate, Egypt",A_named_country_corroborated,Egypt,2021,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W4413435269,"Assessment of Morphometric Characteristics and Conservation Challenges of Pteroplatytrygon Violacea (Bonaparte, 1832) in Libyan Waters",B_regional_corroborated,multiple North African,2024,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
https://openalex.org/W3210000181,Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities,A_named_country_corroborated,Tunisia,2021,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE
https://openalex.org/W4399672673,"Additional records of the little sleeper shark, Somniosus rostratus (Elasmobranchii: Squaliformes: Somniosidae), in Mediterranean Sea",B_regional_corroborated,multiple North African,2024,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,TRUE
https://openalex.org/W3029444820,First study of sea turtle strandings in Algeria (western Mediterranean) and associated threats: 2016–2017,A_named_country_corroborated,Algeria,2020,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
https://openalex.org/W3188375666,Economic costs of invasive alien species in the Mediterranean basin,B_regional_corroborated,multiple North African,2021,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
